22017-12-20 3:1:16, 62.58
2017-12-20 3:1:17, 62.68
2017-12-20 3:1:19, 62.58
2017-12-20 3:1:20, 62.58
2017-12-20 3:1:22, 62.68
2017-12-20 3:1:23, 62.68
2017-12-20 3:1:24, 62.71
2017-12-20 3:1:25, 62.71
2017-12-20 3:1:26, 62.68
2017-12-20 3:1:27, 62.68
2017-12-20 3:1:28, 62.74
2017-12-20 3:1:29, 62.68
2017-12-20 3:1:30, 62.65
2017-12-20 3:1:31, 62.65
2017-12-20 3:1:32, 62.65
2017-12-20 3:1:33, 62.65
2017-12-20 3:1:34, 62.61
2017-12-20 3:1:35, 62.65
2017-12-20 3:1:36, 62.71
2017-12-20 3:1:37, 62.74
2017-12-20 3:1:38, 62.74
2017-12-20 3:1:39, 62.71
2017-12-20 3:1:40, 62.74
2017-12-20 3:1:42, 62.71
2017-12-20 3:1:43, 62.68
2017-12-20 3:1:44, 62.68
2017-12-20 3:1:45, 62.65
2017-12-20 3:1:46, 62.65
2017-12-20 3:1:47, 62.61
2017-12-20 3:1:48, 62.58
2017-12-20 3:1:49, 62.58
2017-12-20 3:1:50, 62.58
2017-12-20 3:1:51, 62.58
2017-12-20 3:1:52, 62.58
2017-12-20 3:1:53, 62.61
2017-12-20 3:1:54, 62.65
2017-12-20 3:1:55, 62.61
2017-12-20 3:1:56, 62.74
2017-12-20 3:1:57, 62.68
2017-12-20 3:1:58, 62.61
2017-12-20 3:1:59, 62.58
2017-12-20 3:2:1, 62.58
2017-12-20 3:2:2, 62.58
2017-12-20 3:2:3, 62.65
2017-12-20 3:2:4, 62.68
2017-12-20 3:2:5, 62.58
2017-12-20 3:2:6, 62.58
2017-12-20 3:2:7, 62.71
2017-12-20 3:2:8, 62.58
2017-12-20 3:2:9, 62.58
2017-12-20 3:2:10, 62.74
2017-12-20 3:2:11, 62.65
2017-12-20 3:2:12, 62.58
2017-12-20 3:2:13, 62.58
2017-12-20 3:2:14, 62.58
2017-12-20 3:2:15, 62.58
2017-12-20 3:2:16, 62.61
2017-12-20 3:2:17, 62.74
2017-12-20 3:2:18, 62.65
2017-12-20 3:2:19, 62.58
2017-12-20 3:2:21, 62.58
2017-12-20 3:2:22, 62.58
2017-12-20 3:2:23, 62.58
2017-12-20 3:2:24, 62.61
2017-12-20 3:2:25, 62.74
2017-12-20 3:2:26, 62.68
2017-12-20 3:2:27, 62.58
2017-12-20 3:2:28, 62.58
2017-12-20 3:2:29, 62.58
2017-12-20 3:2:30, 62.68
2017-12-20 3:2:31, 62.71
2017-12-20 3:2:32, 62.74
2017-12-20 3:2:33, 62.68
2017-12-20 3:2:34, 62.74
2017-12-20 3:2:35, 62.65
2017-12-20 3:2:36, 62.65
2017-12-20 3:2:37, 62.58
2017-12-20 3:2:38, 62.58
2017-12-20 3:2:40, 62.58
2017-12-20 3:2:41, 62.58
2017-12-20 3:2:42, 62.58
2017-12-20 3:2:43, 62.58
2017-12-20 3:2:44, 62.65
2017-12-20 3:2:45, 62.65
2017-12-20 3:2:46, 62.71
2017-12-20 3:2:47, 62.65
2017-12-20 3:2:48, 62.65
2017-12-20 3:2:49, 62.61
2017-12-20 3:2:50, 62.61
2017-12-20 3:2:51, 62.58
2017-12-20 3:2:52, 62.58
2017-12-20 3:2:53, 62.58
2017-12-20 3:2:54, 62.58
2017-12-20 3:2:55, 62.58
2017-12-20 3:2:56, 62.58
2017-12-20 3:2:57, 62.58
2017-12-20 3:2:58, 62.58
2017-12-20 3:3:0, 62.58
2017-12-20 3:3:1, 62.61
2017-12-20 3:3:2, 62.58
2017-12-20 3:3:3, 62.58
2017-12-20 3:3:4, 62.58
2017-12-20 3:3:5, 62.71
2017-12-20 3:3:6, 62.58
2017-12-20 3:3:7, 62.58
2017-12-20 3:3:8, 62.61
2017-12-20 3:3:9, 62.61
2017-12-20 3:3:10, 62.58
2017-12-20 3:3:11, 62.58
2017-12-20 3:3:12, 62.58
2017-12-20 3:3:13, 62.58
2017-12-20 3:3:14, 62.61
2017-12-20 3:3:15, 62.65
2017-12-20 3:3:16, 62.65
2017-12-20 3:3:17, 62.65
2017-12-20 3:3:19, 62.61
2017-12-20 3:3:20, 62.58
2017-12-20 3:3:21, 62.58
2017-12-20 3:3:22, 62.58
2017-12-20 3:3:23, 62.61
2017-12-20 3:3:24, 62.58
2017-12-20 3:3:25, 62.68
2017-12-20 3:3:26, 62.71
2017-12-20 3:3:27, 62.65
2017-12-20 3:3:28, 62.58
2017-12-20 3:3:29, 62.58
2017-12-20 3:3:30, 62.58
2017-12-20 3:3:31, 62.58
2017-12-20 3:3:32, 62.58
2017-12-20 3:3:33, 62.65
2017-12-20 3:3:34, 62.65
2017-12-20 3:3:35, 62.65
2017-12-20 3:3:36, 62.61
2017-12-20 3:3:37, 62.61
2017-12-20 3:3:39, 62.58
2017-12-20 3:3:40, 62.58
2017-12-20 3:3:41, 62.58
2017-12-20 3:3:42, 62.58
2017-12-20 3:3:43, 62.58
2017-12-20 3:3:44, 62.61
2017-12-20 3:3:45, 62.58
2017-12-20 3:3:46, 62.68
2017-12-20 3:3:47, 62.71
2017-12-20 3:3:48, 62.65
2017-12-20 3:3:49, 62.61
2017-12-20 3:3:50, 62.58
2017-12-20 3:3:51, 62.58
2017-12-20 3:3:52, 62.58
2017-12-20 3:3:53, 62.58
2017-12-20 3:3:54, 62.58
2017-12-20 3:3:55, 62.58
2017-12-20 3:3:56, 62.65
2017-12-20 3:3:58, 62.68
2017-12-20 3:3:59, 62.61
2017-12-20 3:4:0, 62.58
2017-12-20 3:4:1, 62.58
2017-12-20 3:4:2, 62.58
2017-12-20 3:4:3, 62.61
2017-12-20 3:4:4, 62.58
2017-12-20 3:4:5, 62.58
2017-12-20 3:4:6, 62.61
2017-12-20 3:4:7, 62.58
2017-12-20 3:4:8, 62.58
2017-12-20 3:4:9, 62.58
2017-12-20 3:4:10, 62.65
2017-12-20 3:4:11, 62.58
2017-12-20 3:4:12, 62.58
2017-12-20 3:4:13, 62.58
2017-12-20 3:4:14, 62.58
2017-12-20 3:4:15, 62.58
2017-12-20 3:4:16, 62.61
2017-12-20 3:4:18, 62.65
2017-12-20 3:4:19, 62.68
2017-12-20 3:4:20, 62.58
2017-12-20 3:4:21, 62.65
2017-12-20 3:4:22, 62.58
2017-12-20 3:4:23, 62.58
2017-12-20 3:4:24, 62.58
2017-12-20 3:4:25, 62.58
2017-12-20 3:4:26, 62.61
2017-12-20 3:4:27, 62.61
2017-12-20 3:4:28, 62.65
2017-12-20 3:4:29, 62.68
2017-12-20 3:4:30, 62.68
2017-12-20 3:4:31, 62.65
2017-12-20 3:4:32, 62.68
2017-12-20 3:4:33, 62.65
2017-12-20 3:4:34, 62.65
2017-12-20 3:4:35, 62.58
2017-12-20 3:4:37, 62.58
2017-12-20 3:4:38, 62.58
2017-12-20 3:4:39, 62.58
2017-12-20 3:4:40, 62.65
2017-12-20 3:4:41, 62.74
2017-12-20 3:4:42, 62.68
2017-12-20 3:4:43, 62.74
2017-12-20 3:4:44, 62.74
2017-12-20 3:4:45, 62.61
2017-12-20 3:4:46, 62.58
2017-12-20 3:4:47, 62.58
2017-12-20 3:4:48, 62.58
2017-12-20 3:4:49, 62.58
2017-12-20 3:4:50, 62.58
2017-12-20 3:4:51, 62.58
2017-12-20 3:4:52, 62.61
2017-12-20 3:4:53, 62.65
2017-12-20 3:4:54, 62.74
2017-12-20 3:4:55, 62.68
2017-12-20 3:4:57, 62.71
2017-12-20 3:4:58, 62.65
2017-12-20 3:4:59, 62.68
2017-12-20 3:5:0, 62.65
2017-12-20 3:5:1, 62.58
2017-12-20 3:5:2, 62.58
2017-12-20 3:5:3, 62.61
2017-12-20 3:5:4, 62.65
2017-12-20 3:5:5, 62.58
2017-12-20 3:5:6, 62.58
2017-12-20 3:5:7, 62.65
2017-12-20 3:5:8, 62.65
2017-12-20 3:5:9, 62.58
2017-12-20 3:5:10, 62.58
2017-12-20 3:5:11, 62.58
2017-12-20 3:5:12, 62.58
2017-12-20 3:5:13, 62.61
2017-12-20 3:5:14, 62.68
2017-12-20 3:5:16, 62.58
2017-12-20 3:5:17, 62.58
2017-12-20 3:5:18, 62.58
2017-12-20 3:5:19, 62.58
2017-12-20 3:5:20, 62.58
2017-12-20 3:5:21, 62.61
2017-12-20 3:5:22, 62.58
2017-12-20 3:5:23, 62.65
2017-12-20 3:5:24, 62.61
2017-12-20 3:5:25, 62.58
2017-12-20 3:5:26, 62.58
2017-12-20 3:5:27, 62.58
2017-12-20 3:5:28, 62.58
2017-12-20 3:5:29, 62.65
2017-12-20 3:5:30, 62.65
2017-12-20 3:5:31, 62.61
2017-12-20 3:5:32, 62.58
2017-12-20 3:5:33, 62.58
2017-12-20 3:5:34, 62.58
2017-12-20 3:5:36, 62.58
2017-12-20 3:5:37, 62.58
2017-12-20 3:5:38, 62.58
2017-12-20 3:5:39, 62.58
2017-12-20 3:5:40, 62.58
2017-12-20 3:5:41, 62.58
2017-12-20 3:5:42, 62.58
2017-12-20 3:5:43, 62.58
2017-12-20 3:5:44, 62.58
2017-12-20 3:5:45, 62.58
2017-12-20 3:5:46, 62.58
2017-12-20 3:5:47, 62.61
2017-12-20 3:5:48, 62.58
2017-12-20 3:5:49, 62.58
2017-12-20 3:5:50, 62.58
2017-12-20 3:5:51, 62.58
2017-12-20 3:5:52, 62.58
2017-12-20 3:5:53, 62.58
2017-12-20 3:5:55, 62.58
2017-12-20 3:5:56, 62.58
2017-12-20 3:5:57, 62.58
2017-12-20 3:5:58, 62.58
2017-12-20 3:5:59, 62.58
2017-12-20 3:6:0, 62.58
2017-12-20 3:6:1, 62.61
2017-12-20 3:6:2, 62.58
2017-12-20 3:6:3, 62.58
2017-12-20 3:6:4, 62.58
2017-12-20 3:6:5, 62.58
2017-12-20 3:6:6, 62.58
2017-12-20 3:6:7, 62.58
2017-12-20 3:6:8, 62.58
2017-12-20 3:6:9, 62.58
2017-12-20 3:6:10, 62.58
2017-12-20 3:6:11, 62.58
2017-12-20 3:6:12, 62.58
2017-12-20 3:6:13, 62.58
2017-12-20 3:6:15, 62.58
2017-12-20 3:6:16, 62.61
2017-12-20 3:6:17, 62.61
2017-12-20 3:6:18, 62.58
2017-12-20 3:6:19, 62.58
2017-12-20 3:6:20, 62.58
2017-12-20 3:6:21, 62.61
2017-12-20 3:6:22, 62.61
2017-12-20 3:6:23, 62.58
2017-12-20 3:6:24, 62.61
2017-12-20 3:6:25, 62.58
2017-12-20 3:6:26, 62.58
2017-12-20 3:6:27, 62.58
2017-12-20 3:6:28, 62.58
2017-12-20 3:6:29, 62.58
2017-12-20 3:6:30, 62.61
2017-12-20 3:6:31, 62.65
2017-12-20 3:6:32, 62.68
2017-12-20 3:6:34, 62.61
2017-12-20 3:6:35, 62.58
2017-12-20 3:6:36, 62.58
2017-12-20 3:6:37, 62.58
2017-12-20 3:6:38, 62.58
2017-12-20 3:6:39, 62.58
2017-12-20 3:6:40, 62.58
2017-12-20 3:6:41, 62.58
2017-12-20 3:6:42, 62.58
2017-12-20 3:6:43, 62.65
2017-12-20 3:6:44, 62.65
2017-12-20 3:6:45, 62.61
2017-12-20 3:6:46, 62.58
2017-12-20 3:6:47, 62.58
2017-12-20 3:6:48, 62.58
2017-12-20 3:6:49, 62.58
2017-12-20 3:6:50, 62.65
2017-12-20 3:6:51, 62.68
2017-12-20 3:6:52, 62.61
2017-12-20 3:6:54, 62.58
2017-12-20 3:6:55, 62.58
2017-12-20 3:6:56, 62.58
2017-12-20 3:6:57, 62.65
2017-12-20 3:6:58, 62.65
2017-12-20 3:6:59, 62.61
2017-12-20 3:7:0, 62.65
2017-12-20 3:7:1, 62.68
2017-12-20 3:7:2, 62.58
2017-12-20 3:7:3, 62.58
2017-12-20 3:7:4, 62.65
2017-12-20 3:7:5, 62.65
2017-12-20 3:7:6, 62.58
2017-12-20 3:7:7, 62.58
2017-12-20 3:7:8, 62.68
2017-12-20 3:7:9, 62.68
2017-12-20 3:7:10, 62.58
2017-12-20 3:7:11, 62.58
2017-12-20 3:7:12, 62.58
2017-12-20 3:7:14, 62.58
2017-12-20 3:7:15, 62.58
2017-12-20 3:7:16, 62.61
2017-12-20 3:7:17, 62.61
2017-12-20 3:7:18, 62.65
2017-12-20 3:7:19, 62.61
2017-12-20 3:7:20, 62.65
2017-12-20 3:7:21, 62.58
2017-12-20 3:7:22, 62.58
2017-12-20 3:7:23, 62.58
2017-12-20 3:7:24, 62.58
2017-12-20 3:7:25, 62.58
2017-12-20 3:7:26, 62.58
2017-12-20 3:7:27, 62.61
2017-12-20 3:7:28, 62.61
2017-12-20 3:7:29, 62.65
