24-12-2017 20:24:17, 107.23, 87.25, 75.33, 63.90, 63.90
24-12-2017 20:25:18, 106.02, 87.70, 75.70, 63.84, 63.84
24-12-2017 20:26:18, 104.87, 87.44, 75.08, 63.82, 63.82
24-12-2017 20:27:18, 103.74, 86.85, 75.19, 63.88, 63.88
24-12-2017 20:28:18, 103.32, 83.37, 75.10, 63.79, 63.79
24-12-2017 20:29:18, 103.17, 86.65, 74.03, 63.82, 63.82
24-12-2017 20:30:18, 102.63, 91.08, 74.02, 63.79, 63.79
24-12-2017 20:31:18, 99.35, 88.96, 74.44, 63.81, 63.81
24-12-2017 20:32:18, 100.25, 87.61, 74.15, 63.75, 63.75
24-12-2017 20:33:18, 99.12, 88.14, 73.32, 63.79, 63.79
24-12-2017 20:34:18, 98.45, 88.32, 73.72, 63.80, 63.80
24-12-2017 20:35:19, 97.27, 87.05, 73.42, 63.75, 63.75
24-12-2017 20:36:19, 96.65, 86.91, 74.13, 63.75, 63.75
24-12-2017 20:37:19, 96.23, 86.16, 73.80, 63.68, 63.68
24-12-2017 20:38:19, 94.87, 85.09, 73.42, 63.72, 63.72
24-12-2017 20:39:19, 94.14, 85.07, 73.60, 63.72, 63.72
24-12-2017 20:40:19, 93.89, 83.37, 73.85, 63.70, 63.70
24-12-2017 20:41:19, 93.54, 83.26, 73.50, 63.73, 63.73
24-12-2017 20:42:19, 92.54, 83.28, 73.45, 63.71, 63.71
24-12-2017 20:43:19, 91.44, 83.29, 72.81, 63.79, 63.79
24-12-2017 20:44:19, 90.97, 83.32, 72.29, 64.05, 64.05
24-12-2017 20:45:19, 93.01, 80.93, 73.47, 63.37, 63.37
24-12-2017 20:46:20, 89.14, 83.09, 73.09, 63.87, 63.87
24-12-2017 20:47:20, 88.29, 82.39, 72.64, 63.78, 63.78
24-12-2017 20:48:20, 88.22, 82.41, 72.91, 63.82, 63.82
24-12-2017 20:49:20, 88.42, 81.21, 72.60, 63.68, 63.68
24-12-2017 20:50:20, 88.27, 80.40, 72.76, 63.64, 63.64
24-12-2017 20:51:20, 88.26, 80.15, 72.46, 63.63, 63.63
24-12-2017 20:52:20, 87.99, 79.65, 72.86, 63.66, 63.66
24-12-2017 20:53:20, 87.52, 79.79, 73.24, 63.61, 63.61
24-12-2017 20:54:20, 86.35, 77.07, 72.65, 63.60, 63.60
24-12-2017 20:55:20, 84.90, 76.84, 71.24, 63.66, 63.66
24-12-2017 20:56:21, 84.68, 76.58, 71.81, 63.88, 63.88
24-12-2017 20:57:21, 85.36, 78.21, 80.93, 63.72, 63.72
24-12-2017 20:58:21, 85.87, 79.63, 83.33, 63.73, 63.73
24-12-2017 20:59:21, 85.62, 78.57, 82.90, 63.64, 63.64
24-12-2017 21:00:21, 83.54, 77.23, 82.15, 63.72, 63.72
