4-12-2017 15:02:04, 72.96, 85.94, 69.20, 63.26, 63.26
24-12-2017 15:03:05, 72.77, 86.08, 69.19, 63.25, 63.25
24-12-2017 15:04:05, 72.68, 85.63, 69.07, 63.25, 63.25
24-12-2017 15:05:05, 72.63, 84.94, 69.13, 63.26, 63.26
24-12-2017 15:06:05, 72.36, 84.71, 68.68, 63.29, 63.29
24-12-2017 15:07:05, 72.57, 83.23, 69.30, 63.22, 63.22
24-12-2017 15:08:05, 72.74, 84.26, 69.49, 63.24, 63.24
24-12-2017 15:09:05, 73.32, 87.62, 69.55, 63.21, 63.21
24-12-2017 15:10:05, 73.61, 84.17, 69.55, 63.24, 63.24
24-12-2017 15:11:05, 73.18, 87.14, 69.21, 63.28, 63.28
24-12-2017 15:12:05, 73.98, 86.84, 69.62, 63.30, 63.30
24-12-2017 15:13:06, 74.10, 87.34, 69.79, 63.08, 63.08
24-12-2017 15:14:06, 73.47, 86.78, 69.19, 63.23, 63.23
24-12-2017 15:15:06, 73.12, 86.83, 69.26, 63.26, 63.26
24-12-2017 15:16:06, 73.39, 85.42, 69.42, 63.25, 63.25
24-12-2017 15:17:06, 72.36, 86.38, 69.37, 63.31, 63.31
24-12-2017 15:18:06, 72.34, 85.50, 69.08, 63.44, 63.44
24-12-2017 15:19:06, 72.99, 84.65, 69.37, 63.32, 63.32
24-12-2017 15:20:06, 73.23, 84.17, 69.64, 63.25, 63.25
24-12-2017 15:21:06, 73.33, 83.35, 69.49, 63.26, 63.26
24-12-2017 15:22:06, 73.21, 83.01, 69.36, 63.28, 63.28
24-12-2017 15:23:07, 74.49, 83.27, 69.01, 63.12, 63.12
24-12-2017 15:24:07, 75.44, 86.67, 69.10, 63.03, 63.03
24-12-2017 15:25:07, 73.76, 85.94, 69.15, 63.26, 63.26
24-12-2017 15:26:07, 73.97, 87.32, 69.44, 63.35, 63.35
24-12-2017 15:27:07, 73.61, 87.68, 69.27, 63.25, 63.25
24-12-2017 15:28:07, 73.41, 87.76, 69.27, 63.34, 63.34
24-12-2017 15:29:07, 73.88, 88.02, 68.96, 63.28, 63.28
24-12-2017 15:30:07, 73.83, 86.93, 68.90, 63.26, 63.26
24-12-2017 15:31:07, 73.92, 85.46, 68.64, 63.28, 63.28
24-12-2017 15:32:07, 73.31, 85.07, 68.59, 63.30, 63.30
24-12-2017 15:33:07, 73.50, 82.67, 68.72, 63.20, 63.20
24-12-2017 15:34:08, 73.48, 83.62, 68.83, 63.24, 63.24
24-12-2017 15:35:08, 73.74, 83.63, 68.69, 63.16, 63.16
24-12-2017 15:36:08, 73.37, 83.78, 68.85, 63.19, 63.19
24-12-2017 15:37:08, 73.11, 82.88, 68.47, 63.19, 63.19
24-12-2017 15:38:08, 73.35, 84.44, 68.08, 63.19, 63.19
24-12-2017 15:39:08, 74.20, 86.18, 72.37, 63.25, 63.25
24-12-2017 15:40:08, 74.79, 81.70, 77.23, 63.28, 63.28
24-12-2017 15:41:08, 75.12, 82.09, 80.18, 63.42, 63.42
24-12-2017 15:42:08, 75.47, 84.24, 81.30, 63.48, 63.48
24-12-2017 15:43:08, 74.99, 85.03, 83.35, 63.53, 63.53
24-12-2017 15:44:09, 75.24, 83.96, 83.76, 63.61, 63.61
24-12-2017 15:45:09, 75.44, 82.46, 83.89, 63.64, 63.64
24-12-2017 15:46:09, 75.06, 82.97, 84.09, 63.70, 63.70
24-12-2017 15:47:09, 76.56, 80.73, 83.92, 63.29, 63.29
24-12-2017 15:48:09, 74.65, 82.47, 82.64, 63.83, 63.83
24-12-2017 15:49:09, 75.56, 80.34, 83.72, 63.68, 63.68
24-12-2017 15:50:09, 75.13, 81.75, 84.32, 63.69, 63.69
24-12-2017 15:51:09, 74.91, 82.24, 85.82, 63.73, 63.73
24-12-2017 15:52:09, 75.50, 80.40, 85.12, 63.69, 63.69
24-12-2017 15:53:09, 75.54, 80.97, 83.28, 63.72, 63.72
24-12-2017 15:54:09, 75.67, 85.90, 82.29, 63.69, 63.69
24-12-2017 15:55:10, 75.48, 88.54, 82.94, 63.74, 63.74
24-12-2017 15:56:10, 75.65, 89.93, 82.49, 63.67, 63.67
24-12-2017 15:57:10, 75.07, 90.64, 81.61, 63.68, 63.68
24-12-2017 15:58:10, 75.36, 89.71, 81.81, 63.75, 63.75
24-12-2017 15:59:10, 75.70, 88.52, 81.70, 63.54, 63.54
24-12-2017 16:00:10, 74.22, 89.27, 80.33, 63.78, 63.78
24-12-2017 16:01:10, 75.13, 88.37, 81.17, 63.64, 63.64
24-12-2017 16:02:10, 75.02, 87.26, 80.26, 63.66, 63.66
24-12-2017 16:03:10, 74.66, 88.27, 80.52, 63.64, 63.64
24-12-2017 16:04:10, 74.81, 86.76, 79.56, 63.69, 63.69
24-12-2017 16:05:11, 74.84, 85.74, 78.95, 63.64, 63.64
24-12-2017 16:06:11, 75.21, 86.15, 79.63, 63.58, 63.58
24-12-2017 16:07:11, 75.11, 85.79, 79.34, 63.58, 63.58
24-12-2017 16:08:11, 74.95, 85.31, 78.74, 63.56, 63.56
24-12-2017 16:09:11, 75.19, 85.09, 78.51, 63.54, 63.54
24-12-2017 16:10:11, 75.28, 84.11, 78.39, 63.52, 63.52
24-12-2017 16:11:11, 74.94, 83.91, 77.81, 63.73, 63.73
24-12-2017 16:12:11, 76.88, 81.36, 78.10, 63.17, 63.17
24-12-2017 16:13:11, 74.86, 82.37, 77.89, 63.67, 63.67
24-12-2017 16:14:11, 74.87, 82.57, 76.25, 63.53, 63.53
24-12-2017 16:15:12, 74.45, 81.13, 77.56, 63.52, 63.52
24-12-2017 16:16:12, 68.90, 81.77, 77.33, 63.59, 63.59
24-12-2017 16:17:12, 72.76, 81.77, 77.46, 63.53, 63.53
24-12-2017 16:18:12, 112.06, 83.34, 77.40, 63.50, 63.50
24-12-2017 16:19:12, 118.99, 81.09, 76.96, 63.51, 63.51
24-12-2017 16:20:12, 119.39, 81.62, 76.99, 63.46, 63.46
24-12-2017 16:21:12, 119.05, 82.63, 76.87, 63.51, 63.51
24-12-2017 16:22:12, 116.70, 86.46, 76.87, 63.65, 63.65
24-12-2017 16:23:12, 115.61, 85.77, 76.71, 63.45, 63.45
24-12-2017 16:24:12, 114.55, 85.32, 76.03, 63.48, 63.48
24-12-2017 16:25:12, 113.82, 83.96, 76.34, 63.40, 63.40
24-12-2017 16:26:13, 111.86, 84.13, 76.82, 63.46, 63.46
24-12-2017 16:27:13, 110.57, 83.36, 76.97, 63.47, 63.47
24-12-2017 16:28:13, 110.17, 82.38, 75.61, 63.46, 63.46
24-12-2017 16:29:13, 109.58, 82.17, 76.41, 63.38, 63.38
24-12-2017 16:30:13, 107.78, 81.95, 76.60, 63.37, 63.37
24-12-2017 16:31:13, 106.20, 81.28, 76.25, 63.56, 63.56
24-12-2017 16:32:13, 106.27, 81.34, 76.58, 63.38, 63.38
24-12-2017 16:33:13, 103.67, 81.78, 75.89, 63.53, 63.53
24-12-2017 16:34:13, 103.78, 80.90, 75.95, 63.46, 63.46
24-12-2017 16:35:13, 102.11, 80.64, 74.68, 63.52, 63.52
24-12-2017 16:36:14, 102.23, 78.84, 74.73, 63.37, 63.37
24-12-2017 16:37:14, 101.36, 80.13, 74.89, 63.41, 63.41
24-12-2017 16:38:14, 101.50, 79.43, 75.33, 63.41, 63.41
24-12-2017 16:39:14, 101.44, 83.05, 75.55, 63.40, 63.40
24-12-2017 16:40:14, 100.43, 87.10, 74.64, 63.42, 63.42
24-12-2017 16:41:14, 98.97, 87.61, 74.84, 63.39, 63.39
24-12-2017 16:42:14, 97.30, 88.47, 74.36, 63.46, 63.46
24-12-2017 16:43:14, 96.98, 89.65, 74.67, 63.39, 63.39
24-12-2017 16:44:14, 95.47, 88.59, 74.83, 63.51, 63.51
24-12-2017 16:45:14, 94.84, 89.34, 74.27, 63.39, 63.39
24-12-2017 16:46:14, 93.37, 87.55, 74.71, 63.42, 63.42
24-12-2017 16:47:15, 93.60, 87.74, 75.21, 63.47, 63.47
24-12-2017 16:48:15, 93.58, 87.00, 74.97, 63.22, 63.22
24-12-2017 16:49:15, 92.11, 87.63, 74.39, 63.19, 63.19
24-12-2017 16:50:15, 92.73, 85.13, 74.64, 63.29, 63.29
24-12-2017 16:51:15, 92.43, 82.90, 74.11, 63.32, 63.32
24-12-2017 16:52:15, 89.66, 82.89, 73.51, 63.49, 63.49
24-12-2017 16:53:15, 90.39, 88.24, 73.84, 63.40, 63.40
24-12-2017 16:54:15, 89.93, 87.27, 73.77, 63.50, 63.50
24-12-2017 16:55:15, 89.97, 87.21, 73.81, 63.34, 63.34
24-12-2017 16:56:15, 88.36, 86.44, 73.99, 63.53, 63.53
24-12-2017 16:57:16, 89.16, 85.83, 74.58, 63.22, 63.22
24-12-2017 16:58:16, 87.96, 85.15, 73.68, 63.38, 63.38
24-12-2017 16:59:16, 87.27, 87.55, 73.04, 63.44, 63.44
24-12-2017 17:00:16, 87.16, 87.34, 73.26, 63.36, 63.36
