23-12-2017 15:08:26, 109.46, 69.90, 79.77, 63.54, 63.54
23-12-2017 15:10:13, 109.03, 69.97, 79.63, 63.56, 63.56
23-12-2017 15:11:13, 107.88, 70.14, 79.23, 63.57, 63.57
23-12-2017 15:12:13, 106.92, 70.03, 79.02, 63.53, 63.53
23-12-2017 15:13:13, 101.77, 70.08, 78.54, 63.55, 63.55
23-12-2017 15:14:13, 102.66, 69.67, 78.30, 63.58, 63.58
23-12-2017 15:15:13, 100.44, 70.15, 78.21, 63.55, 63.55
23-12-2017 15:16:13, 102.42, 70.79, 78.16, 63.51, 63.51
23-12-2017 15:17:13, 102.18, 70.51, 77.92, 63.51, 63.51
23-12-2017 15:18:13, 101.19, 70.78, 78.42, 63.63, 63.63
23-12-2017 15:19:13, 99.97, 70.35, 78.68, 63.67, 63.67
23-12-2017 15:20:14, 99.23, 69.61, 78.43, 63.71, 63.71
23-12-2017 15:21:14, 97.36, 69.79, 77.87, 63.55, 63.55
23-12-2017 15:22:14, 97.18, 70.19, 77.38, 63.60, 63.60
23-12-2017 15:23:14, 96.65, 70.00, 77.28, 63.57, 63.57
23-12-2017 15:24:14, 90.20, 70.07, 77.22, 63.59, 63.59
23-12-2017 15:25:14, 96.41, 69.85, 77.32, 63.56, 63.56
23-12-2017 15:26:14, 106.89, 71.09, 77.38, 63.82, 63.82
23-12-2017 15:27:14, 101.34, 71.13, 77.45, 63.79, 63.79
23-12-2017 15:28:14, 102.33, 70.77, 77.09, 63.67, 63.67
23-12-2017 15:29:14, 101.18, 71.14, 76.73, 63.77, 63.77
23-12-2017 15:30:14, 99.74, 70.70, 76.43, 63.88, 63.88
23-12-2017 15:31:15, 95.93, 70.75, 76.51, 63.81, 63.81
23-12-2017 15:32:15, 93.04, 71.19, 76.21, 63.78, 63.78
23-12-2017 15:33:15, 91.71, 71.37, 75.99, 63.80, 63.80
23-12-2017 15:34:15, 96.98, 70.64, 76.02, 63.75, 63.75
23-12-2017 15:35:15, 93.18, 70.85, 76.11, 63.87, 63.87
23-12-2017 15:36:15, 90.73, 70.70, 75.91, 63.86, 63.86
23-12-2017 15:37:15, 88.99, 70.35, 75.71, 63.81, 63.81
23-12-2017 15:38:15, 90.73, 70.23, 75.59, 63.85, 63.85
23-12-2017 15:39:15, 88.37, 70.81, 75.41, 63.93, 63.93
23-12-2017 15:40:15, 89.62, 71.24, 75.03, 64.00, 64.00
23-12-2017 15:41:16, 100.95, 71.36, 73.97, 63.96, 63.96
23-12-2017 15:42:16, 109.31, 70.75, 73.98, 63.84, 63.84
23-12-2017 15:43:16, 109.75, 70.80, 73.83, 63.78, 63.78
23-12-2017 15:44:16, 108.47, 70.56, 73.85, 63.75, 63.75
23-12-2017 15:45:16, 107.39, 70.24, 73.59, 63.74, 63.74
23-12-2017 15:46:16, 106.56, 70.19, 73.28, 63.69, 63.69
23-12-2017 15:47:16, 105.48, 70.24, 73.28, 63.68, 63.68
23-12-2017 15:48:16, 104.91, 69.97, 73.35, 63.64, 63.64
23-12-2017 15:49:16, 104.28, 70.04, 73.48, 63.65, 63.65
23-12-2017 15:50:16, 103.14, 70.33, 73.25, 63.60, 63.60
23-12-2017 15:51:16, 99.98, 70.51, 72.68, 63.59, 63.59
23-12-2017 15:52:17, 100.52, 70.85, 72.45, 63.57, 63.57
23-12-2017 15:53:17, 100.36, 69.85, 72.53, 63.49, 63.49
23-12-2017 15:54:17, 99.09, 69.75, 72.68, 63.55, 63.55
23-12-2017 15:55:17, 99.07, 70.18, 72.74, 63.33, 63.33
23-12-2017 15:56:17, 112.89, 70.50, 72.16, 63.36, 63.36
23-12-2017 15:57:17, 114.98, 71.19, 72.05, 63.46, 63.46
23-12-2017 15:58:17, 114.90, 71.46, 71.88, 63.57, 63.57
23-12-2017 15:59:17, 113.52, 71.04, 71.59, 63.56, 63.56
23-12-2017 16:00:17, 112.69, 70.79, 71.88, 63.53, 63.53
23-12-2017 16:01:17, 111.77, 70.57, 72.59, 63.51, 63.51
23-12-2017 16:02:18, 111.03, 70.61, 78.46, 63.59, 63.59
23-12-2017 16:03:18, 111.13, 70.08, 81.18, 63.62, 63.62
23-12-2017 16:04:18, 110.77, 70.32, 82.40, 63.51, 63.51
23-12-2017 16:05:18, 109.91, 70.95, 84.02, 63.84, 63.84
23-12-2017 16:06:18, 112.26, 68.62, 85.51, 63.79, 63.79
23-12-2017 16:07:18, 109.61, 75.63, 84.93, 63.71, 63.71
23-12-2017 16:08:18, 108.06, 77.82, 85.57, 63.82, 63.82
23-12-2017 16:09:18, 102.31, 79.03, 87.06, 63.91, 63.91
23-12-2017 16:10:18, 97.98, 78.70, 87.42, 63.88, 63.88
23-12-2017 16:11:18, 111.43, 78.60, 88.19, 63.97, 63.97
23-12-2017 16:12:19, 113.90, 79.53, 90.01, 64.02, 64.02
23-12-2017 16:13:19, 111.37, 82.99, 92.02, 64.00, 64.00
23-12-2017 16:14:19, 111.13, 82.30, 92.11, 64.12, 64.12
23-12-2017 16:15:19, 111.36, 80.09, 91.57, 64.03, 64.03
23-12-2017 16:16:19, 109.17, 81.42, 91.24, 64.10, 64.10
23-12-2017 16:17:19, 108.35, 80.73, 91.21, 64.13, 64.13
23-12-2017 16:18:19, 107.05, 80.54, 90.65, 64.08, 64.08
23-12-2017 16:19:19, 106.03, 79.77, 90.67, 64.11, 64.11
23-12-2017 16:20:19, 104.93, 79.62, 89.81, 64.08, 64.08
23-12-2017 16:21:19, 104.40, 79.27, 89.24, 64.08, 64.08
23-12-2017 16:22:19, 103.31, 79.47, 89.00, 64.05, 64.05
23-12-2017 16:23:20, 102.51, 79.66, 88.53, 64.01, 64.01
23-12-2017 16:24:20, 101.70, 78.25, 87.98, 64.03, 64.03
23-12-2017 16:25:20, 100.42, 77.36, 87.73, 63.99, 63.99
23-12-2017 16:26:20, 99.23, 77.26, 87.66, 63.99, 63.99
23-12-2017 16:27:20, 97.78, 76.68, 87.40, 64.01, 64.01
23-12-2017 16:28:20, 96.27, 77.08, 87.29, 64.05, 64.05
23-12-2017 16:29:20, 97.48, 77.62, 86.71, 64.02, 64.02
23-12-2017 16:30:20, 97.80, 78.08, 86.45, 64.03, 64.03
23-12-2017 16:31:20, 97.00, 77.77, 85.69, 64.01, 64.01
23-12-2017 16:32:20, 96.25, 77.84, 85.04, 63.94, 63.94
23-12-2017 16:33:21, 95.73, 77.45, 85.12, 63.86, 63.86
23-12-2017 16:34:21, 94.88, 77.23, 84.68, 63.95, 63.95
23-12-2017 16:35:21, 94.37, 77.21, 84.12, 63.95, 63.95
23-12-2017 16:36:21, 94.18, 76.10, 84.31, 63.92, 63.92
23-12-2017 16:37:21, 92.66, 75.65, 84.28, 63.76, 63.76
23-12-2017 16:38:21, 92.06, 74.85, 83.70, 63.88, 63.88
23-12-2017 16:39:21, 113.47, 72.48, 83.06, 63.94, 63.94
23-12-2017 16:40:21, 117.81, 75.11, 83.07, 63.85, 63.85
23-12-2017 16:41:21, 117.71, 78.08, 82.89, 63.88, 63.88
23-12-2017 16:42:21, 115.41, 83.97, 82.36, 63.86, 63.86
23-12-2017 16:43:22, 114.10, 84.44, 81.86, 63.85, 63.85
23-12-2017 16:44:22, 112.88, 83.75, 81.53, 63.91, 63.91
23-12-2017 16:45:22, 111.50, 83.56, 81.51, 63.85, 63.85
23-12-2017 16:46:22, 110.56, 82.93, 81.54, 63.89, 63.89
23-12-2017 16:47:22, 109.32, 82.94, 81.44, 63.84, 63.84
23-12-2017 16:48:22, 108.41, 82.77, 81.52, 63.86, 63.86
23-12-2017 16:49:22, 107.25, 81.71, 80.80, 63.83, 63.83
23-12-2017 16:50:22, 106.27, 80.82, 80.34, 63.82, 63.82
23-12-2017 16:51:22, 105.36, 80.87, 80.41, 63.81, 63.81
23-12-2017 16:52:22, 104.12, 81.16, 79.88, 63.75, 63.75
23-12-2017 16:53:22, 103.68, 80.80, 79.57, 63.85, 63.85
23-12-2017 16:54:23, 102.84, 80.06, 79.29, 63.78, 63.78
23-12-2017 16:55:23, 101.57, 79.12, 79.40, 63.79, 63.79
23-12-2017 16:56:23, 99.98, 79.44, 78.94, 63.82, 63.82
23-12-2017 16:57:23, 100.43, 79.43, 79.02, 63.79, 63.79
23-12-2017 16:58:23, 99.59, 79.87, 79.03, 63.81, 63.81
23-12-2017 16:59:23, 98.81, 79.45, 78.74, 63.78, 63.78
23-12-2017 17:00:23, 98.20, 79.17, 78.31, 63.77, 63.77
23-12-2017 17:01:23, 97.17, 79.14, 78.28, 63.79, 63.79
23-12-2017 17:02:23, 96.62, 78.02, 78.02, 63.76, 63.76
23-12-2017 17:03:23, 95.78, 78.27, 78.19, 63.73, 63.73
23-12-2017 17:04:24, 94.92, 77.36, 78.00, 63.71, 63.71
23-12-2017 17:05:24, 94.59, 77.80, 77.97, 63.71, 63.71
23-12-2017 17:06:24, 93.43, 76.49, 77.70, 63.75, 63.75
23-12-2017 17:07:24, 92.73, 77.09, 77.18, 63.71, 63.71
23-12-2017 17:08:24, 92.87, 76.53, 77.22, 63.75, 63.75
23-12-2017 17:09:24, 91.33, 76.06, 77.00, 63.73, 63.73
23-12-2017 17:10:24, 84.69, 74.08, 76.91, 63.76, 63.76
23-12-2017 17:11:24, 102.58, 73.85, 76.64, 63.73, 63.73
23-12-2017 17:12:24, 109.67, 76.29, 76.70, 63.74, 63.74
23-12-2017 17:13:24, 109.58, 76.30, 76.78, 63.72, 63.72
23-12-2017 17:14:25, 108.77, 75.72, 76.37, 63.74, 63.74
23-12-2017 17:15:25, 107.58, 75.49, 76.48, 63.72, 63.72
23-12-2017 17:16:25, 106.95, 75.68, 76.28, 63.71, 63.71
23-12-2017 17:17:25, 106.48, 75.29, 76.12, 63.68, 63.68
23-12-2017 17:18:25, 105.45, 74.69, 75.97, 63.65, 63.65
23-12-2017 17:19:25, 106.14, 73.45, 75.71, 63.73, 63.73
23-12-2017 17:20:25, 105.32, 78.75, 75.87, 63.70, 63.70
23-12-2017 17:21:25, 104.11, 80.07, 75.77, 63.71, 63.71
23-12-2017 17:22:25, 101.88, 82.37, 75.76, 63.73, 63.73
23-12-2017 17:23:25, 101.22, 81.56, 75.57, 63.75, 63.75
23-12-2017 17:24:25, 100.09, 80.43, 75.72, 63.76, 63.76
23-12-2017 17:25:26, 99.50, 79.84, 75.58, 63.76, 63.76
23-12-2017 17:26:26, 98.62, 79.98, 75.44, 63.72, 63.72
23-12-2017 17:27:26, 97.92, 80.46, 75.37, 63.72, 63.72
23-12-2017 17:28:26, 97.70, 80.20, 75.12, 63.72, 63.72
23-12-2017 17:29:26, 96.37, 79.65, 75.29, 63.72, 63.72
23-12-2017 17:30:26, 95.49, 79.31, 75.32, 63.74, 63.74
23-12-2017 17:31:26, 95.24, 79.18, 75.19, 63.73, 63.73
23-12-2017 17:32:26, 94.66, 79.24, 75.34, 63.72, 63.72
23-12-2017 17:33:26, 93.92, 78.36, 75.23, 63.69, 63.69
23-12-2017 17:34:26, 92.95, 78.21, 75.10, 63.69, 63.69
23-12-2017 17:35:27, 92.70, 77.92, 74.99, 63.67, 63.67
23-12-2017 17:36:27, 92.46, 78.17, 74.94, 63.68, 63.68
23-12-2017 17:37:27, 89.57, 75.36, 74.83, 63.70, 63.70
23-12-2017 17:38:27, 89.94, 74.94, 74.99, 63.70, 63.70
23-12-2017 17:39:27, 109.04, 76.23, 74.72, 63.75, 63.75
23-12-2017 17:40:27, 111.72, 77.51, 74.60, 63.73, 63.73
23-12-2017 17:41:27, 110.47, 77.80, 74.48, 63.73, 63.73
23-12-2017 17:42:27, 109.90, 76.94, 74.30, 63.68, 63.68
23-12-2017 17:43:27, 109.44, 77.24, 74.29, 63.75, 63.75
23-12-2017 17:44:27, 107.95, 76.37, 74.45, 63.71, 63.71
23-12-2017 17:45:27, 107.33, 75.63, 74.27, 63.72, 63.72
23-12-2017 17:46:28, 107.09, 74.49, 74.08, 63.72, 63.72
23-12-2017 17:47:28, 106.78, 75.11, 74.08, 63.71, 63.71
23-12-2017 17:48:28, 105.93, 79.51, 74.22, 63.73, 63.73
23-12-2017 17:49:28, 104.43, 82.59, 74.50, 63.68, 63.68
23-12-2017 17:50:28, 103.05, 83.55, 74.33, 63.73, 63.73
23-12-2017 17:51:28, 102.34, 82.79, 73.98, 63.72, 63.72
23-12-2017 17:52:28, 101.94, 82.08, 74.04, 63.74, 63.74
23-12-2017 22:48:57, 69.57, 66.74, 71.35, 63.03, 63.03
23-12-2017 22:49:57, 69.56, 66.81, 73.22, 63.02, 63.02
23-12-2017 22:50:57, 69.78, 67.01, 72.99, 62.94, 62.94
23-12-2017 22:51:57, 69.52, 66.86, 73.28, 62.94, 62.94
23-12-2017 22:52:57, 68.94, 66.69, 73.14, 62.92, 62.92
23-12-2017 22:53:57, 68.67, 66.54, 73.74, 62.85, 62.85
23-12-2017 22:54:57, 68.85, 66.61, 73.48, 62.92, 62.92
23-12-2017 22:55:57, 68.88, 66.63, 73.33, 62.88, 62.88
23-12-2017 22:56:57, 68.62, 66.82, 73.47, 62.84, 62.84
23-12-2017 22:57:57, 68.94, 66.58, 73.49, 62.91, 62.91
23-12-2017 22:58:58, 68.83, 66.29, 73.41, 62.83, 62.83
23-12-2017 22:59:58, 68.41, 66.32, 73.50, 62.86, 62.86
23-12-2017 23:00:58, 68.79, 66.07, 73.34, 62.84, 62.84
23-12-2017 23:01:58, 68.76, 66.11, 73.56, 62.76, 62.76
23-12-2017 23:02:58, 68.27, 66.42, 73.33, 62.86, 62.86
23-12-2017 23:03:58, 68.47, 66.06, 73.21, 62.88, 62.88
23-12-2017 23:04:58, 68.42, 66.29, 73.18, 62.79, 62.79
23-12-2017 23:05:58, 68.24, 66.45, 72.86, 62.86, 62.86
23-12-2017 23:06:58, 68.19, 66.20, 72.99, 62.78, 62.78
23-12-2017 23:07:58, 68.25, 65.91, 73.10, 62.79, 62.79
23-12-2017 23:08:58, 68.18, 65.74, 73.60, 62.83, 62.83
23-12-2017 23:09:59, 68.49, 65.54, 73.68, 62.84, 62.84
23-12-2017 23:10:59, 67.90, 66.36, 73.48, 62.71, 62.71
23-12-2017 23:11:59, 68.13, 65.71, 73.33, 62.83, 62.83
23-12-2017 23:12:59, 67.67, 66.32, 73.21, 62.73, 62.73
