201-12-19 23:1:15, 65.93
2017-12-19 23:1:16, 65.93
2017-12-19 23:1:19, 65.87
2017-12-19 23:1:20, 65.87
2017-12-19 23:1:21, 65.87
2017-12-19 23:1:22, 65.84
2017-12-19 23:1:23, 65.93
2017-12-19 23:1:24, 65.90
2017-12-19 23:1:25, 65.90
2017-12-19 23:1:26, 65.93
2017-12-19 23:1:27, 65.90
2017-12-19 23:1:28, 65.90
2017-12-19 23:1:29, 65.84
2017-12-19 23:1:30, 65.87
2017-12-19 23:1:31, 65.87
2017-12-19 23:1:32, 65.84
2017-12-19 23:1:34, 65.84
2017-12-19 23:1:35, 65.84
2017-12-19 23:1:36, 65.84
2017-12-19 23:1:37, 65.84
2017-12-19 23:1:38, 65.84
2017-12-19 23:1:39, 65.84
2017-12-19 23:1:40, 65.84
2017-12-19 23:1:41, 65.84
2017-12-19 23:1:42, 65.84
2017-12-19 23:1:43, 65.84
2017-12-19 23:1:44, 65.84
2017-12-19 23:1:45, 65.84
2017-12-19 23:1:46, 65.84
2017-12-19 23:1:47, 65.84
2017-12-19 23:1:48, 65.84
2017-12-19 23:1:49, 65.84
2017-12-19 23:1:50, 65.84
2017-12-19 23:1:51, 65.84
2017-12-19 23:1:52, 65.84
2017-12-19 23:1:54, 65.84
2017-12-19 23:1:55, 65.84
2017-12-19 23:1:56, 65.84
2017-12-19 23:1:57, 65.84
2017-12-19 23:1:58, 65.84
2017-12-19 23:1:59, 65.81
2017-12-19 23:2:0, 65.84
2017-12-19 23:2:1, 65.84
2017-12-19 23:2:2, 65.84
2017-12-19 23:2:3, 65.84
2017-12-19 23:2:4, 65.84
2017-12-19 23:2:5, 65.84
2017-12-19 23:2:6, 65.84
2017-12-19 23:2:7, 65.84
2017-12-19 23:2:8, 65.84
2017-12-19 23:2:9, 65.84
2017-12-19 23:2:10, 65.84
2017-12-19 23:2:11, 65.84
2017-12-19 23:2:13, 65.87
2017-12-19 23:2:14, 65.84
2017-12-19 23:2:15, 65.84
2017-12-19 23:2:16, 65.84
2017-12-19 23:2:17, 65.84
2017-12-19 23:2:18, 65.84
