20173
2017-12-19 22:53:15, 66.40
2017-12-19 22:53:16, 66.36
2017-12-19 22:53:19, 66.30
2017-12-19 22:53:20, 66.30
2017-12-19 22:53:21, 66.30
2017-12-19 22:53:22, 66.30
2017-12-19 22:53:23, 66.30
2017-12-19 22:53:24, 66.30
2017-12-19 22:53:25, 66.30
2017-12-19 22:53:26, 66.30
2017-12-19 22:53:27, 66.30
2017-12-19 22:53:28, 66.30
2017-12-19 22:53:29, 66.30
2017-12-19 22:53:30, 66.30
2017-12-19 22:53:31, 66.30
2017-12-19 22:53:32, 66.30
2017-12-19 22:53:33, 66.30
2017-12-19 22:53:34, 66.30
2017-12-19 22:53:35, 66.30
2017-12-19 22:53:36, 66.30
2017-12-19 22:53:38, 66.30
2017-12-19 22:53:39, 66.30
2017-12-19 22:53:40, 66.30
2017-12-19 22:53:41, 66.30
2017-12-19 22:53:42, 66.27
2017-12-19 22:53:43, 66.24
2017-12-19 22:53:44, 66.27
2017-12-19 22:53:45, 66.27
2017-12-19 22:53:46, 66.27
2017-12-19 22:53:47, 66.27
2017-12-19 22:53:48, 66.30
2017-12-19 22:53:49, 66.24
2017-12-19 22:53:50, 66.30
2017-12-19 22:53:51, 66.30
2017-12-19 22:53:52, 66.30
2017-12-19 22:53:53, 66.24
2017-12-19 22:53:54, 66.27
2017-12-19 22:53:55, 66.24
2017-12-19 22:53:57, 66.24
2017-12-19 22:53:58, 66.18
2017-12-19 22:53:59, 66.21
2017-12-19 22:54:0, 66.18
2017-12-19 22:54:1, 66.27
2017-12-19 22:54:2, 66.24
2017-12-19 22:54:3, 66.21
2017-12-19 22:54:4, 66.18
2017-12-19 22:54:5, 66.21
2017-12-19 22:54:6, 66.24
2017-12-19 22:54:7, 66.21
2017-12-19 22:54:8, 66.15
2017-12-19 22:54:9, 66.15
2017-12-19 22:54:10, 66.15
2017-12-19 22:54:11, 66.15
2017-12-19 22:54:12, 66.15
2017-12-19 22:54:13, 66.15
2017-12-19 22:54:14, 66.15
2017-12-19 22:54:15, 66.15
2017-12-19 22:54:17, 66.15
2017-12-19 22:54:18, 66.15
2017-12-19 22:54:19, 66.15
2017-12-19 22:54:20, 66.15
2017-12-19 22:54:21, 66.18
2017-12-19 22:54:22, 66.15
2017-12-19 22:54:23, 66.18
2017-12-19 22:54:24, 66.15
2017-12-19 22:54:25, 66.15
2017-12-19 22:54:26, 66.15
2017-12-19 22:54:27, 66.15
2017-12-19 22:54:28, 66.15
2017-12-19 22:54:29, 66.15
2017-12-19 22:54:30, 66.15
2017-12-19 22:54:31, 66.15
2017-12-19 22:54:32, 66.15
2017-12-19 22:54:33, 66.15
2017-12-19 22:54:34, 66.15
2017-12-19 22:54:36, 66.15
2017-12-19 22:54:37, 66.15
2017-12-19 22:54:38, 66.15
2017-12-19 22:54:39, 66.15
2017-12-19 22:54:40, 66.15
2017-12-19 22:54:41, 66.15
2017-12-19 22:54:42, 66.15
2017-12-19 22:54:43, 66.15
2017-12-19 22:54:44, 66.15
2017-12-19 22:54:45, 66.15
2017-12-19 22:54:46, 66.15
2017-12-19 22:54:47, 66.21
