^[[A017-12-19 22:42:13, 66.21
2017-12-19 22:42:14, 66.21
2017-12-19 22:42:15, 66.18
2017-12-19 22:42:16, 66.21
2017-12-19 22:42:18, 66.21
2017-12-19 22:42:19, 66.21
2017-12-19 22:42:21, 66.27
2017-12-19 22:42:22, 66.24
2017-12-19 22:42:23, 66.21
2017-12-19 22:42:24, 66.18
2017-12-19 22:42:25, 66.24
2017-12-19 22:42:26, 66.27
2017-12-19 22:42:27, 66.21
2017-12-19 22:42:28, 66.18
2017-12-19 22:42:29, 66.18
2017-12-19 22:42:30, 66.21
2017-12-19 22:42:31, 66.18
2017-12-19 22:42:32, 66.15
2017-12-19 22:42:33, 66.18
2017-12-19 22:42:34, 66.18
2017-12-19 22:42:35, 66.24
2017-12-19 22:42:36, 66.24
2017-12-19 22:42:37, 66.21
2017-12-19 22:42:38, 66.30
2017-12-19 22:42:40, 66.30
2017-12-19 22:42:41, 66.24
2017-12-19 22:42:42, 66.24
2017-12-19 22:42:43, 66.24
2017-12-19 22:42:44, 66.21
2017-12-19 22:42:45, 66.24
2017-12-19 22:42:46, 66.24
2017-12-19 22:42:47, 66.21
2017-12-19 22:42:48, 66.24
2017-12-19 22:42:49, 66.21
2017-12-19 22:42:50, 66.21
2017-12-19 22:42:51, 66.21
2017-12-19 22:42:52, 66.21
2017-12-19 22:42:53, 66.18
2017-12-19 22:42:54, 66.21
2017-12-19 22:42:55, 66.21
2017-12-19 22:42:56, 66.21
2017-12-19 22:42:57, 66.15
2017-12-19 22:42:58, 66.15
2017-12-19 22:43:0, 66.18
2017-12-19 22:43:1, 66.21
2017-12-19 22:43:2, 66.21
2017-12-19 22:43:3, 66.21
2017-12-19 22:43:4, 66.15
2017-12-19 22:43:5, 66.15
2017-12-19 22:43:6, 66.15
2017-12-19 22:43:7, 66.15
2017-12-19 22:43:8, 66.15
2017-12-19 22:43:9, 66.15
2017-12-19 22:43:10, 66.15
2017-12-19 22:43:11, 66.15
2017-12-19 22:43:12, 66.15
2017-12-19 22:43:13, 66.15
2017-12-19 22:43:14, 66.15
2017-12-19 22:43:15, 66.15
2017-12-19 22:43:16, 66.15
2017-12-19 22:43:17, 66.18
2017-12-19 22:43:19, 66.21
2017-12-19 22:43:20, 66.18
2017-12-19 22:43:21, 66.18
2017-12-19 22:43:22, 66.15
2017-12-19 22:43:23, 66.15
2017-12-19 22:43:24, 66.15
2017-12-19 22:43:25, 66.18
2017-12-19 22:43:26, 66.18
2017-12-19 22:43:27, 66.18
2017-12-19 22:43:28, 66.15
2017-12-19 22:43:29, 66.15
2017-12-19 22:43:30, 66.15
2017-12-19 22:43:31, 66.15
2017-12-19 22:43:32, 66.15
2017-12-19 22:43:33, 66.15
2017-12-19 22:43:34, 66.15
2017-12-19 22:43:35, 66.18
2017-12-19 22:43:36, 66.15
2017-12-19 22:43:37, 66.21
2017-12-19 22:43:39, 66.18
2017-12-19 22:43:40, 66.18
2017-12-19 22:43:41, 66.18
2017-12-19 22:43:42, 66.15
2017-12-19 22:43:43, 66.18
2017-12-19 22:43:44, 66.18
2017-12-19 22:43:45, 66.21
2017-12-19 22:43:46, 66.15
2017-12-19 22:43:47, 66.21
2017-12-19 22:43:48, 66.18
2017-12-19 22:43:49, 66.24
2017-12-19 22:43:50, 66.24
2017-12-19 22:43:51, 66.24
2017-12-19 22:43:52, 66.24
2017-12-19 22:43:53, 66.18
2017-12-19 22:43:54, 66.27
2017-12-19 22:43:55, 66.24
2017-12-19 22:43:56, 66.21
