20158
2017-12-20 4:1:17, 62.58
2017-12-22017-12-20 4:1:19, 62.55
2017-12-20 4:1:21, 62.43
2017-12-20 4:1:22, 62.43
2017-12-20 4:1:23, 62.46
2017-12-20 4:1:24, 62.43
2017-12-20 4:1:25, 62.43
2017-12-20 4:1:26, 62.46
2017-12-20 4:1:27, 62.43
2017-12-20 4:1:28, 62.43
2017-12-20 4:1:29, 62.43
2017-12-20 4:1:30, 62.43
2017-12-20 4:1:31, 62.43
2017-12-20 4:1:32, 62.55
2017-12-20 4:1:33, 62.58
2017-12-20 4:1:34, 62.52
2017-12-20 4:1:35, 62.46
2017-12-20 4:1:36, 62.43
2017-12-20 4:1:37, 62.46
2017-12-20 4:1:38, 62.49
2017-12-20 4:1:40, 62.46
2017-12-20 4:1:41, 62.46
2017-12-20 4:1:42, 62.49
2017-12-20 4:1:43, 62.43
2017-12-20 4:1:44, 62.43
2017-12-20 4:1:45, 62.46
2017-12-20 4:1:46, 62.43
2017-12-20 4:1:47, 62.52
2017-12-20 4:1:48, 62.58
2017-12-20 4:1:49, 62.58
2017-12-20 4:1:50, 62.58
2017-12-20 4:1:51, 62.58
2017-12-20 4:1:52, 62.58
2017-12-20 4:1:53, 62.58
2017-12-20 4:1:54, 62.58
2017-12-20 4:1:55, 62.58
2017-12-20 4:1:56, 62.58
2017-12-20 4:1:57, 62.55
2017-12-20 4:1:58, 62.46
2017-12-20 4:2:0, 62.43
2017-12-20 4:2:1, 62.43
2017-12-20 4:2:2, 62.58
2017-12-20 4:2:3, 62.58
2017-12-20 4:2:4, 62.46
2017-12-20 4:2:5, 62.43
2017-12-20 4:2:6, 62.58
2017-12-20 4:2:7, 62.55
2017-12-20 4:2:8, 62.43
2017-12-20 4:2:9, 62.49
2017-12-20 4:2:10, 62.55
2017-12-20 4:2:11, 62.55
2017-12-20 4:2:12, 62.46
2017-12-20 4:2:13, 62.52
2017-12-20 4:2:14, 62.46
2017-12-20 4:2:15, 62.43
2017-12-20 4:2:16, 62.43
2017-12-20 4:2:17, 62.43
2017-12-20 4:2:19, 62.43
