-01-2018 15:02:23, 98.12, 81.63, 65.16, 64.05
09-01-2018 15:03:23, 97.03, 80.89, 65.30, 58.97
09-01-2018 15:04:23, 96.02, 80.77, 65.13, 62.40
09-01-2018 15:05:23, 95.44, 80.49, 65.09, 56.66
09-01-2018 15:06:23, 95.19, 79.48, 65.23, 52.88
09-01-2018 15:07:24, 94.69, 79.95, 65.36, 54.25
09-01-2018 15:08:24, 93.27, 79.80, 64.92, 57.18
09-01-2018 15:09:24, 92.73, 78.65, 65.15, 58.67
09-01-2018 15:10:24, 92.60, 78.87, 65.26, 59.47
09-01-2018 15:11:24, 92.10, 78.43, 65.13, 57.79
09-01-2018 15:12:24, 90.94, 78.33, 65.05, 59.77
09-01-2018 15:13:24, 89.55, 78.23, 65.03, 57.61
09-01-2018 15:14:24, 83.31, 76.49, 65.25, 60.92
09-01-2018 15:15:24, 99.69, 72.91, 65.25, 62.49
09-01-2018 15:16:24, 108.85, 74.89, 65.28, 65.64
09-01-2018 15:17:24, 108.57, 76.14, 65.15, 63.42
09-01-2018 15:18:24, 107.45, 76.58, 65.02, 63.63
09-01-2018 15:19:25, 107.08, 75.69, 65.11, 59.18
09-01-2018 15:20:25, 106.09, 76.07, 65.17, 53.69
09-01-2018 15:21:25, 105.37, 75.61, 65.01, 58.86
09-01-2018 15:22:25, 104.84, 73.80, 64.92, 54.27
09-01-2018 15:23:25, 103.10, 74.14, 64.82, 55.54
09-01-2018 15:24:25, 99.24, 73.82, 64.72, 56.25
09-01-2018 15:25:25, 100.74, 72.36, 64.73, 50.38
09-01-2018 15:26:25, 101.03, 73.65, 64.64, 54.32
09-01-2018 15:27:25, 100.29, 77.31, 64.67, 58.32
09-01-2018 15:28:25, 100.13, 79.60, 65.09, 63.15
09-01-2018 15:29:25, 99.06, 81.17, 65.20, 57.99
09-01-2018 15:30:26, 97.52, 81.80, 65.10, 53.25
09-01-2018 15:31:26, 97.61, 80.58, 65.23, 50.56
09-01-2018 15:32:26, 96.93, 78.48, 64.93, 56.14
09-01-2018 15:33:26, 96.24, 76.94, 65.06, 61.80
09-01-2018 15:34:26, 95.34, 78.63, 65.22, 64.00
09-01-2018 15:35:26, 96.41, 78.02, 65.82, 56.34
09-01-2018 15:36:26, 93.58, 77.88, 65.21, 57.76
09-01-2018 15:37:26, 92.21, 78.20, 65.03, 63.21
09-01-2018 15:38:26, 92.07, 77.94, 65.06, 57.12
09-01-2018 15:39:26, 91.86, 77.75, 65.20, 55.24
09-01-2018 15:40:26, 93.07, 76.74, 65.60, 64.60
09-01-2018 15:41:27, 88.68, 77.72, 64.96, 59.59
09-01-2018 15:42:27, 84.58, 75.37, 64.86, 54.27
09-01-2018 15:43:27, 104.54, 72.99, 65.13, 55.31
09-01-2018 15:44:27, 108.84, 75.36, 65.13, 65.14
09-01-2018 15:45:27, 108.65, 76.33, 64.92, 57.20
09-01-2018 15:46:27, 107.30, 75.83, 64.80, 50.88
09-01-2018 15:47:27, 106.49, 74.94, 65.22, 53.25
09-01-2018 15:48:27, 104.85, 75.59, 65.01, 63.26
09-01-2018 15:49:27, 105.14, 75.08, 64.58, 59.05
09-01-2018 15:50:27, 103.99, 75.06, 64.84, 52.38
09-01-2018 15:51:27, 102.51, 74.90, 64.83, 51.33
09-01-2018 15:52:27, 102.13, 74.85, 64.91, 48.79
09-01-2018 15:53:28, 101.43, 72.46, 64.91, 55.87
09-01-2018 15:54:28, 101.38, 73.56, 65.12, 56.00
09-01-2018 15:55:28, 100.41, 76.60, 65.14, 50.43
09-01-2018 15:56:28, 100.12, 80.88, 65.20, 54.65
09-01-2018 15:57:28, 99.03, 81.06, 64.92, 60.50
09-01-2018 15:58:28, 97.53, 80.53, 64.96, 60.70
09-01-2018 15:59:28, 97.09, 80.16, 65.19, 54.86
09-01-2018 16:00:28, 95.79, 79.72, 65.07, 52.13
09-01-2018 16:01:28, 95.08, 80.16, 65.06, 57.06
09-01-2018 16:02:28, 94.44, 80.31, 65.02, 63.62
09-01-2018 16:03:28, 93.86, 79.05, 65.11, 64.47
09-01-2018 16:04:29, 92.77, 78.84, 64.75, 57.61
09-01-2018 16:05:29, 92.59, 76.87, 64.95, 55.83
09-01-2018 16:06:29, 91.44, 77.27, 65.02, 59.27
09-01-2018 16:07:29, 91.04, 78.02, 65.12, 55.72
09-01-2018 16:08:29, 91.08, 75.44, 65.18, 59.91
09-01-2018 16:09:29, 87.11, 72.00, 65.44, 57.95
