2017-12-20 1:1:16, 63.82
2017-12-20 1:1:17, 63.82
2017-12-20 1:1:19, 63.82
2017-12-20 1:1:20, 63.82
2017-12-20 1:1:21, 63.82
2017-12-20 1:1:22, 63.82
2017-12-20 1:1:24, 63.82
2017-12-20 1:1:25, 63.82
2017-12-20 1:1:26, 63.82
2017-12-20 1:1:27, 63.82
2017-12-20 1:1:28, 63.82
2017-12-20 1:1:29, 63.82
2017-12-20 1:1:30, 63.82
2017-12-20 1:1:31, 63.82
2017-12-20 1:1:32, 63.85
2017-12-20 1:1:33, 63.89
2017-12-20 1:1:34, 63.89
2017-12-20 1:1:35, 63.95
2017-12-20 1:1:36, 63.92
2017-12-20 1:1:37, 63.89
2017-12-20 1:1:38, 63.85
2017-12-20 1:1:39, 63.85
2017-12-20 1:1:40, 63.85
2017-12-20 1:1:41, 63.82
2017-12-20 1:1:42, 63.82
2017-12-20 1:1:44, 63.82
2017-12-20 1:1:45, 63.82
2017-12-20 1:1:46, 63.82
2017-12-20 1:1:47, 63.82
2017-12-20 1:1:48, 63.82
2017-12-20 1:1:49, 63.82
2017-12-20 1:1:50, 63.82
2017-12-20 1:1:51, 63.85
2017-12-20 1:1:52, 63.89
2017-12-20 1:1:53, 63.92
2017-12-20 1:1:54, 63.95
2017-12-20 1:1:55, 63.89
2017-12-20 1:1:56, 63.92
2017-12-20 1:1:57, 63.89
2017-12-20 1:1:58, 63.89
2017-12-20 1:1:59, 63.85
2017-12-20 1:2:0, 63.85
2017-12-20 1:2:1, 63.82
2017-12-20 1:2:3, 63.89
2017-12-20 1:2:4, 63.92
2017-12-20 1:2:5, 63.89
2017-12-20 1:2:6, 63.82
2017-12-20 1:2:7, 63.82
2017-12-20 1:2:8, 63.89
2017-12-20 1:2:9, 63.82
2017-12-20 1:2:10, 63.82
2017-12-20 1:2:11, 63.82
2017-12-20 1:2:12, 63.82
2017-12-20 1:2:13, 63.82
2017-12-20 1:2:14, 63.82
2017-12-20 1:2:15, 63.85
2017-12-20 1:2:16, 63.85
2017-12-20 1:2:17, 63.85
2017-12-20 1:2:18, 63.82
2017-12-20 1:2:19, 63.82
2017-12-20 1:2:20, 63.82
2017-12-20 1:2:21, 63.82
2017-12-20 1:2:23, 63.82
2017-12-20 1:2:24, 63.82
2017-12-20 1:2:25, 63.82
2017-12-20 1:2:26, 63.85
2017-12-20 1:2:27, 63.82
2017-12-20 1:2:28, 63.92
2017-12-20 1:2:29, 63.89
2017-12-20 1:2:30, 63.82
2017-12-20 1:2:31, 63.82
2017-12-20 1:2:32, 63.82
2017-12-20 1:2:33, 63.82
2017-12-20 1:2:34, 63.82
2017-12-20 1:2:35, 63.82
2017-12-20 1:2:36, 63.82
2017-12-20 1:2:37, 63.82
2017-12-20 1:2:38, 63.82
2017-12-20 1:2:39, 63.82
2017-12-20 1:2:40, 63.82
2017-12-20 1:2:42, 63.82
2017-12-20 1:2:43, 63.82
2017-12-20 1:2:44, 63.82
2017-12-20 1:2:45, 63.82
2017-12-20 1:2:46, 63.82
2017-12-20 1:2:47, 63.82
2017-12-20 1:2:48, 63.82
2017-12-20 1:2:49, 63.82
2017-12-20 1:2:50, 63.82
2017-12-20 1:2:51, 63.82
2017-12-20 1:2:52, 63.82
2017-12-20 1:2:53, 63.82
2017-12-20 1:2:54, 63.82
2017-12-20 1:2:55, 63.82
2017-12-20 1:2:56, 63.82
2017-12-20 1:2:57, 63.82
2017-12-20 1:2:58, 63.82
2017-12-20 1:2:59, 63.82
2017-12-20 1:3:0, 63.82
2017-12-20 1:3:2, 63.82
2017-12-20 1:3:3, 63.82
2017-12-20 1:3:4, 63.82
2017-12-20 1:3:5, 63.82
2017-12-20 1:3:6, 63.85
2017-12-20 1:3:7, 63.82
2017-12-20 1:3:8, 63.82
2017-12-20 1:3:9, 63.82
2017-12-20 1:3:10, 63.82
2017-12-20 1:3:11, 63.82
2017-12-20 1:3:12, 63.82
2017-12-20 1:3:13, 63.82
2017-12-20 1:3:14, 63.82
2017-12-20 1:3:15, 63.82
2017-12-20 1:3:16, 63.82
2017-12-20 1:3:17, 63.82
2017-12-20 1:3:18, 63.82
2017-12-20 1:3:19, 63.82
2017-12-20 1:3:21, 63.82
2017-12-20 1:3:22, 63.82
2017-12-20 1:3:23, 63.82
2017-12-20 1:3:24, 63.82
2017-12-20 1:3:25, 63.82
2017-12-20 1:3:26, 63.82
2017-12-20 1:3:27, 63.82
2017-12-20 1:3:28, 63.82
2017-12-20 1:3:29, 63.82
2017-12-20 1:3:30, 63.82
2017-12-20 1:3:31, 63.82
2017-12-20 1:3:32, 63.82
2017-12-20 1:3:33, 63.82
2017-12-20 1:3:34, 63.82
2017-12-20 1:3:35, 63.82
2017-12-20 1:3:36, 63.82
2017-12-20 1:3:37, 63.82
2017-12-20 1:3:38, 63.82
2017-12-20 1:3:39, 63.82
2017-12-20 1:3:41, 63.82
2017-12-20 1:3:42, 63.82
2017-12-20 1:3:43, 63.82
2017-12-20 1:3:44, 63.82
2017-12-20 1:3:45, 63.82
2017-12-20 1:3:46, 63.82
2017-12-20 1:3:47, 63.82
2017-12-20 1:3:48, 63.82
2017-12-20 1:3:49, 63.82
2017-12-20 1:3:50, 63.82
2017-12-20 1:3:51, 63.82
2017-12-20 1:3:52, 63.82
2017-12-20 1:3:53, 63.82
2017-12-20 1:3:54, 63.82
2017-12-20 1:3:55, 63.82
2017-12-20 1:3:56, 63.82
2017-12-20 1:3:57, 63.82
2017-12-20 1:3:58, 63.82
2017-12-20 1:3:59, 63.82
2017-12-20 1:4:1, 63.82
2017-12-20 1:4:2, 63.82
2017-12-20 1:4:3, 63.82
2017-12-20 1:4:4, 63.82
2017-12-20 1:4:5, 63.82
2017-12-20 1:4:6, 63.82
2017-12-20 1:4:7, 63.82
2017-12-20 1:4:8, 63.82
2017-12-20 1:4:9, 63.82
2017-12-20 1:4:10, 63.82
2017-12-20 1:4:11, 63.82
2017-12-20 1:4:12, 63.82
2017-12-20 1:4:13, 63.82
2017-12-20 1:4:14, 63.82
2017-12-20 1:4:15, 63.82
2017-12-20 1:4:16, 63.82
2017-12-20 1:4:17, 63.82
2017-12-20 1:4:18, 63.82
2017-12-20 1:4:20, 63.82
2017-12-20 1:4:21, 63.82
2017-12-20 1:4:22, 63.82
2017-12-20 1:4:23, 63.82
2017-12-20 1:4:24, 63.82
2017-12-20 1:4:25, 63.82
2017-12-20 1:4:26, 63.82
2017-12-20 1:4:27, 63.82
2017-12-20 1:4:28, 63.82
2017-12-20 1:4:29, 63.82
2017-12-20 1:4:30, 63.85
2017-12-20 1:4:31, 63.85
2017-12-20 1:4:32, 63.82
2017-12-20 1:4:33, 63.82
2017-12-20 1:4:34, 63.82
2017-12-20 1:4:35, 63.82
2017-12-20 1:4:36, 63.82
2017-12-20 1:4:37, 63.82
2017-12-20 1:4:38, 63.82
2017-12-20 1:4:40, 63.82
2017-12-20 1:4:41, 63.82
2017-12-20 1:4:42, 63.82
2017-12-20 1:4:43, 63.82
2017-12-20 1:4:44, 63.82
2017-12-20 1:4:45, 63.82
2017-12-20 1:4:46, 63.82
2017-12-20 1:4:47, 63.82
2017-12-20 1:4:48, 63.82
2017-12-20 1:4:49, 63.82
2017-12-20 1:4:50, 63.82
2017-12-20 1:4:51, 63.82
2017-12-20 1:4:52, 63.82
2017-12-20 1:4:53, 63.82
2017-12-20 1:4:54, 63.82
2017-12-20 1:4:55, 63.82
2017-12-20 1:4:56, 63.82
2017-12-20 1:4:57, 63.82
2017-12-20 1:4:59, 63.82
2017-12-20 1:5:0, 63.89
2017-12-20 1:5:1, 63.82
2017-12-20 1:5:2, 63.82
2017-12-20 1:5:3, 63.82
2017-12-20 1:5:4, 63.82
2017-12-20 1:5:5, 63.82
2017-12-20 1:5:6, 63.82
2017-12-20 1:5:7, 63.82
2017-12-20 1:5:8, 63.82
2017-12-20 1:5:9, 63.89
2017-12-20 1:5:10, 63.82
2017-12-20 1:5:11, 63.82
2017-12-20 1:5:12, 63.85
2017-12-20 1:5:13, 63.82
2017-12-20 1:5:14, 63.82
2017-12-20 1:5:15, 63.89
2017-12-20 1:5:16, 63.82
2017-12-20 1:5:17, 63.85
2017-12-20 1:5:19, 63.89
2017-12-20 1:5:20, 63.82
2017-12-20 1:5:21, 63.82
2017-12-20 1:5:22, 63.82
2017-12-20 1:5:23, 63.82
2017-12-20 1:5:24, 63.82
2017-12-20 1:5:25, 63.82
2017-12-20 1:5:26, 63.82
2017-12-20 1:5:27, 63.82
2017-12-20 1:5:28, 63.82
2017-12-20 1:5:29, 63.82
2017-12-20 1:5:30, 63.82
2017-12-20 1:5:31, 63.82
2017-12-20 1:5:32, 63.82
2017-12-20 1:5:33, 63.82
2017-12-20 1:5:34, 63.82
2017-12-20 1:5:35, 63.82
2017-12-20 1:5:36, 63.82
2017-12-20 1:5:38, 63.82
2017-12-20 1:5:39, 63.82
2017-12-20 1:5:40, 63.82
2017-12-20 1:5:41, 63.82
2017-12-20 1:5:42, 63.82
2017-12-20 1:5:43, 63.82
2017-12-20 1:5:44, 63.82
2017-12-20 1:5:45, 63.82
2017-12-20 1:5:46, 63.82
