01-2018 15:02:21, 104.35, 84.59, 64.41, 53.52
07-01-2018 15:03:21, 104.56, 83.21, 64.42, 53.73
07-01-2018 15:04:21, 103.61, 85.13, 64.11, 61.08
07-01-2018 15:05:21, 101.64, 90.58, 64.27, 58.55
07-01-2018 15:06:21, 101.11, 90.32, 64.37, 58.88
07-01-2018 15:07:21, 99.98, 87.75, 64.33, 62.21
07-01-2018 15:08:21, 98.98, 87.59, 64.23, 58.98
07-01-2018 15:09:21, 96.29, 86.59, 64.47, 57.39
07-01-2018 15:10:21, 99.04, 85.17, 64.41, 55.51
07-01-2018 15:11:21, 115.96, 82.49, 64.31, 59.10
07-01-2018 15:12:22, 112.34, 84.30, 64.29, 58.02
07-01-2018 15:13:22, 106.97, 84.43, 64.19, 53.83
07-01-2018 15:14:22, 105.95, 82.92, 64.12, 54.98
07-01-2018 15:15:22, 105.10, 83.09, 64.30, 58.18
07-01-2018 15:16:22, 103.97, 83.03, 64.40, 61.25
07-01-2018 15:17:22, 103.61, 83.94, 64.38, 56.65
07-01-2018 15:18:22, 104.04, 82.40, 64.52, 61.64
07-01-2018 15:19:22, 103.11, 83.85, 64.34, 63.70
07-01-2018 15:20:22, 101.84, 86.60, 64.33, 58.23
07-01-2018 15:21:22, 96.50, 87.42, 64.36, 58.12
07-01-2018 15:22:22, 104.24, 85.75, 64.46, 58.07
07-01-2018 15:23:23, 116.32, 81.28, 64.34, 59.11
07-01-2018 15:24:23, 110.78, 82.78, 64.08, 61.93
07-01-2018 15:25:23, 108.43, 84.53, 64.29, 65.54
07-01-2018 15:26:23, 106.16, 83.49, 64.25, 63.22
07-01-2018 15:27:23, 105.30, 83.29, 64.43, 60.89
07-01-2018 15:28:23, 103.83, 85.46, 64.40, 58.00
07-01-2018 15:29:23, 103.60, 83.98, 64.32, 57.37
07-01-2018 15:30:23, 102.54, 80.92, 64.35, 59.25
07-01-2018 15:31:23, 101.82, 80.64, 64.26, 58.11
07-01-2018 15:32:23, 100.05, 81.31, 64.28, 55.44
07-01-2018 15:33:23, 96.04, 82.11, 64.38, 58.17
07-01-2018 15:34:24, 103.62, 81.30, 64.36, 60.80
07-01-2018 15:35:24, 106.52, 82.47, 64.33, 61.35
07-01-2018 15:36:24, 106.86, 86.14, 64.46, 53.25
07-01-2018 15:37:24, 105.60, 84.73, 64.35, 54.35
07-01-2018 15:38:24, 104.98, 84.34, 64.19, 54.37
07-01-2018 15:39:24, 103.20, 84.82, 64.22, 56.63
07-01-2018 15:40:24, 102.45, 83.10, 64.36, 62.43
07-01-2018 15:41:24, 101.64, 81.61, 64.27, 60.12
07-01-2018 15:42:24, 100.34, 82.54, 64.19, 59.68
07-01-2018 15:43:24, 100.33, 81.54, 64.19, 62.80
07-01-2018 15:44:24, 99.73, 81.93, 64.24, 62.69
07-01-2018 15:45:24, 99.68, 82.47, 64.28, 64.21
07-01-2018 15:46:25, 112.55, 76.58, 64.28, 63.66
07-01-2018 15:47:25, 114.19, 78.06, 64.28, 60.09
07-01-2018 15:48:25, 110.62, 81.14, 64.23, 61.99
07-01-2018 15:49:25, 108.90, 86.14, 64.32, 57.67
07-01-2018 15:50:25, 107.29, 88.30, 64.24, 54.87
07-01-2018 15:51:25, 105.49, 88.31, 64.33, 60.35
07-01-2018 15:52:25, 105.50, 87.14, 64.26, 59.17
07-01-2018 15:53:25, 104.01, 87.36, 64.41, 57.07
07-01-2018 15:54:25, 102.59, 86.02, 64.20, 56.23
07-01-2018 15:55:25, 101.90, 84.30, 64.23, 55.32
07-01-2018 15:56:25, 97.15, 82.91, 64.23, 58.33
07-01-2018 15:57:26, 98.31, 84.90, 64.37, 53.02
07-01-2018 15:58:26, 116.32, 80.19, 64.34, 55.79
07-01-2018 15:59:26, 111.49, 82.37, 64.32, 56.64
07-01-2018 16:00:26, 108.29, 82.99, 64.27, 52.99
07-01-2018 16:01:26, 106.58, 83.68, 64.33, 56.68
07-01-2018 16:02:26, 105.65, 83.59, 64.34, 56.01
07-01-2018 16:03:26, 105.17, 83.07, 64.25, 58.74
07-01-2018 16:04:26, 104.25, 85.00, 64.37, 59.24
07-01-2018 16:05:26, 103.70, 86.03, 64.32, 57.01
07-01-2018 16:06:26, 102.35, 87.00, 64.19, 60.59
07-01-2018 16:07:26, 101.11, 85.42, 64.26, 59.58
07-01-2018 16:08:26, 95.15, 86.82, 64.36, 59.03
07-01-2018 16:09:27, 104.64, 82.81, 64.43, 56.93
07-01-2018 16:10:27, 116.96, 79.75, 64.40, 53.38
07-01-2018 16:11:27, 110.18, 80.74, 64.38, 54.34
07-01-2018 16:12:27, 106.62, 82.56, 64.33, 55.23
07-01-2018 16:13:27, 105.12, 84.72, 64.22, 57.81
07-01-2018 16:14:27, 104.70, 84.30, 64.34, 57.21
07-01-2018 16:15:27, 103.39, 83.45, 64.35, 58.29
07-01-2018 16:16:27, 101.95, 81.96, 64.18, 59.53
07-01-2018 16:17:27, 101.67, 85.26, 64.21, 58.80
07-01-2018 16:18:27, 102.00, 82.79, 64.28, 58.70
07-01-2018 16:19:27, 100.41, 82.55, 64.18, 54.62
07-01-2018 16:20:28, 97.02, 85.61, 64.16, 56.01
07-01-2018 16:21:28, 109.19, 87.06, 64.10, 58.24
07-01-2018 16:22:28, 116.28, 83.53, 64.28, 59.08
07-01-2018 16:23:28, 114.57, 87.45, 64.29, 59.79
07-01-2018 16:24:28, 114.21, 87.19, 64.32, 59.18
07-01-2018 16:25:28, 112.33, 86.16, 64.32, 58.36
07-01-2018 16:26:28, 110.38, 86.58, 64.19, 64.45
07-01-2018 16:27:28, 109.84, 86.18, 64.21, 60.80
07-01-2018 16:28:28, 108.15, 86.17, 64.31, 60.90
07-01-2018 16:29:28, 107.27, 84.15, 64.27, 60.76
07-01-2018 16:30:28, 106.50, 84.01, 64.14, 50.98
07-01-2018 16:31:29, 103.52, 82.98, 64.32, 52.36
07-01-2018 16:32:29, 98.28, 77.78, 64.34, 58.08
07-01-2018 16:33:29, 111.66, 79.06, 64.27, 65.47
07-01-2018 16:34:29, 109.30, 78.64, 64.36, 64.82
07-01-2018 16:35:29, 103.31, 85.63, 64.17, 62.15
07-01-2018 16:36:29, 100.68, 90.02, 64.30, 59.37
07-01-2018 16:37:29, 99.89, 87.20, 64.37, 56.57
07-01-2018 16:38:29, 99.08, 86.04, 64.25, 59.38
07-01-2018 16:39:29, 98.81, 87.01, 64.41, 61.23
07-01-2018 16:40:29, 97.94, 85.61, 64.24, 59.71
07-01-2018 16:41:29, 97.10, 84.71, 64.33, 60.76
07-01-2018 16:42:29, 96.60, 82.54, 64.21, 58.55
07-01-2018 16:43:30, 94.51, 83.19, 64.19, 53.39
07-01-2018 16:44:30, 100.90, 82.07, 64.21, 56.15
07-01-2018 16:45:30, 115.32, 79.07, 64.13, 62.35
07-01-2018 16:46:30, 109.73, 78.68, 64.35, 59.14
07-01-2018 16:47:30, 106.67, 79.73, 64.25, 57.26
07-01-2018 16:48:30, 105.58, 82.88, 64.30, 58.25
07-01-2018 16:49:30, 104.91, 84.07, 64.22, 60.33
07-01-2018 16:50:30, 104.29, 84.81, 64.12, 61.08
07-01-2018 16:51:30, 102.89, 85.82, 64.34, 60.24
07-01-2018 16:52:30, 101.23, 87.73, 64.28, 56.11
07-01-2018 16:53:30, 100.33, 88.29, 64.40, 57.35
07-01-2018 16:54:31, 99.19, 87.25, 64.41, 61.92
07-01-2018 16:55:31, 94.72, 86.97, 64.27, 61.22
07-01-2018 16:56:31, 106.38, 81.87, 64.30, 61.62
07-01-2018 16:57:31, 116.20, 78.06, 64.27, 56.60
07-01-2018 16:58:31, 110.02, 82.77, 63.97, 53.98
07-01-2018 16:59:31, 107.44, 84.78, 64.08, 55.70
07-01-2018 17:00:31, 105.15, 84.73, 64.18, 56.79
07-01-2018 17:01:31, 104.66, 83.42, 64.29, 57.04
07-01-2018 17:02:31, 103.79, 83.60, 64.33, 59.12
07-01-2018 17:03:31, 103.30, 83.63, 64.41, 56.41
07-01-2018 17:04:31, 102.33, 83.76, 64.22, 56.01
07-01-2018 17:05:32, 101.40, 84.20, 64.17, 58.60
07-01-2018 17:06:32, 99.10, 89.44, 64.42, 62.21
07-01-2018 17:07:32, 96.45, 88.64, 64.32, 63.41
07-01-2018 17:08:32, 111.59, 84.24, 64.17, 59.03
07-01-2018 17:09:32, 113.57, 81.61, 64.31, 59.55
07-01-2018 17:10:32, 107.94, 83.49, 64.29, 60.07
07-01-2018 17:11:32, 106.17, 84.34, 64.34, 53.55
