27-01-2018 09:02:45, 104.98, 71.90, 65.19, -97.90
27-01-2018 09:03:45, 103.47, 71.83, 65.22, -98.66
27-01-2018 09:04:45, 102.94, 72.10, 65.26, -98.28
27-01-2018 09:05:45, 97.91, 69.42, 65.37, -98.28
27-01-2018 09:06:45, 93.60, 75.79, 64.95, -95.92
27-01-2018 09:07:45, 102.62, 76.93, 65.27, -97.52
27-01-2018 09:08:45, 97.35, 79.43, 65.16, -98.47
27-01-2018 09:09:45, 94.07, 78.31, 64.94, -98.09
27-01-2018 09:10:45, 93.60, 78.85, 65.63, -103.27
27-01-2018 09:11:45, 93.17, 78.30, 65.57, -98.47
27-01-2018 09:12:46, 93.61, 76.89, 66.04, -101.17
27-01-2018 09:13:46, 92.29, 77.03, 66.07, -95.92
27-01-2018 09:14:46, 91.47, 77.23, 65.47, -95.24
27-01-2018 09:15:46, 91.10, 76.44, 65.74, -98.86
27-01-2018 09:16:46, 90.52, 76.75, 65.52, -99.26
27-01-2018 09:17:46, 90.07, 75.72, 65.77, -98.09
27-01-2018 09:18:46, 89.01, 75.61, 65.66, -98.66
27-01-2018 09:19:46, 88.50, 76.53, 65.39, -99.06
27-01-2018 09:20:46, 88.72, 74.27, 65.38, -100.95
27-01-2018 09:21:46, 92.71, 73.24, 65.14, -98.09
27-01-2018 09:22:46, 107.70, 74.12, 65.29, -96.44
27-01-2018 09:23:46, 109.85, 73.80, 65.22, -102.54
27-01-2018 09:24:47, 107.18, 74.13, 64.98, -100.51
27-01-2018 09:25:47, 106.02, 73.77, 65.28, -98.86
27-01-2018 09:26:47, 104.93, 74.07, 65.17, -97.90
27-01-2018 09:27:47, 104.43, 73.71, 65.33, -100.73
27-01-2018 09:28:47, 103.25, 74.33, 64.98, -98.47
27-01-2018 09:29:47, 102.95, 73.87, 65.13, -100.08
27-01-2018 09:30:47, 101.57, 73.41, 65.24, -97.34
27-01-2018 09:31:47, 99.93, 73.81, 65.23, -97.52
27-01-2018 09:32:47, 100.02, 73.25, 65.67, -101.84
27-01-2018 09:33:47, 98.79, 73.24, 65.31, -100.30
27-01-2018 09:34:47, 97.95, 73.43, 65.20, -101.62
27-01-2018 09:35:48, 94.66, 74.09, 64.96, -88.61
27-01-2018 09:36:48, 94.78, 72.86, 65.18, -96.09
27-01-2018 09:37:48, 110.71, 71.39, 65.39, -93.19
27-01-2018 09:38:48, 112.16, 70.30, 65.61, -94.27
27-01-2018 09:39:48, 111.28, 75.53, 65.47, -103.27
27-01-2018 09:40:48, 110.52, 80.19, 65.25, -100.95
27-01-2018 09:41:48, 108.98, 81.74, 65.06, -97.90
27-01-2018 09:42:48, 107.73, 81.87, 65.23, -103.27
27-01-2018 09:43:48, 105.75, 80.96, 65.28, -95.92
27-01-2018 09:44:48, 105.78, 80.40, 65.03, -99.06
27-01-2018 09:45:48, 104.47, 80.38, 65.19, -98.86
27-01-2018 09:46:49, 102.72, 80.02, 64.99, -95.41
27-01-2018 09:47:49, 101.83, 79.91, 64.78, -100.30
27-01-2018 09:48:49, 101.76, 78.73, 65.03, -93.96
27-01-2018 09:49:49, 101.13, 77.62, 65.23, -100.51
27-01-2018 09:50:49, 99.82, 77.47, 65.63, -116.12
27-01-2018 09:51:49, 98.84, 77.14, 65.38, -97.34
27-01-2018 09:52:49, 97.83, 77.96, 65.14, -96.79
27-01-2018 09:53:49, 96.64, 76.91, 64.96, -94.27
27-01-2018 09:54:49, 96.70, 77.10, 65.85, -98.86
27-01-2018 09:55:49, 95.56, 76.19, 65.52, -93.19
27-01-2018 09:56:49, 95.05, 76.15, 69.54, -91.32
27-01-2018 09:57:49, 96.16, 74.32, 74.22, -86.53
27-01-2018 09:58:50, 95.29, 74.29, 74.57, -95.24
27-01-2018 09:59:50, 88.27, 74.25, 74.84, -95.24
27-01-2018 10:00:50, 98.32, 74.95, 74.96, -93.96
27-01-2018 10:01:50, 106.95, 74.66, 75.04, -99.46
27-01-2018 10:02:50, 107.19, 74.94, 77.09, -94.59
27-01-2018 10:03:50, 105.06, 75.58, 77.91, -99.67
27-01-2018 10:04:50, 103.60, 75.91, 78.32, -97.52
27-01-2018 10:05:50, 104.10, 73.77, 78.21, -103.27
27-01-2018 10:06:50, 103.13, 74.25, 78.11, -95.08
27-01-2018 10:07:50, 101.81, 73.86, 78.32, -95.08
27-01-2018 10:08:50, 100.44, 74.53, 77.41, -93.65
27-01-2018 10:09:51, 100.56, 73.39, 77.90, -92.74
27-01-2018 10:10:51, 99.97, 74.55, 78.90, -98.86
27-01-2018 10:11:51, 98.64, 74.54, 78.70, -95.41
27-01-2018 10:12:51, 97.67, 74.48, 77.89, -97.71
27-01-2018 10:13:51, 96.28, 74.46, 77.90, -95.41
27-01-2018 10:14:51, 92.54, 74.88, 77.47, -94.11
27-01-2018 10:15:51, 105.24, 72.81, 77.62, -96.79
27-01-2018 10:16:51, 113.27, 74.84, 77.31, -96.26
27-01-2018 10:17:51, 113.19, 78.29, 76.70, -97.71
27-01-2018 10:18:51, 112.27, 82.68, 75.98, -96.26
27-01-2018 10:19:51, 110.60, 83.63, 75.70, -97.90
27-01-2018 10:20:52, 109.65, 82.43, 75.39, -96.09
27-01-2018 10:21:52, 108.25, 81.95, 75.88, -98.66
27-01-2018 10:22:52, 107.15, 81.31, 75.38, -95.92
27-01-2018 10:23:52, 106.32, 81.08, 75.06, -99.06
27-01-2018 10:24:52, 105.27, 80.39, 74.43, -98.86
27-01-2018 10:25:52, 104.12, 80.29, 73.89, -102.54
27-01-2018 10:26:52, 103.07, 79.45, 73.56, -96.97
27-01-2018 10:27:52, 101.89, 78.82, 73.45, -92.60
27-01-2018 10:28:52, 100.82, 79.12, 73.66, -98.47
27-01-2018 10:29:52, 100.54, 78.67, 73.19, -100.30
27-01-2018 10:30:52, 92.44, 78.73, 73.25, -96.97
27-01-2018 10:31:52, 96.36, 77.51, 73.01, -94.27
27-01-2018 10:32:53, 112.00, 76.43, 72.85, -98.28
27-01-2018 10:33:53, 112.04, 77.60, 72.48, -99.46
27-01-2018 10:34:53, 110.25, 77.76, 72.93, -99.26
27-01-2018 10:35:53, 109.76, 75.69, 72.72, -98.28
27-01-2018 10:36:53, 108.36, 76.32, 72.99, -100.08
27-01-2018 10:37:53, 107.30, 75.98, 72.77, -99.26
27-01-2018 10:38:53, 106.50, 75.61, 72.35, -100.73
27-01-2018 10:39:53, 105.27, 76.02, 72.50, -94.59
27-01-2018 10:40:53, 104.12, 75.69, 72.26, -95.08
27-01-2018 10:41:53, 103.79, 75.82, 71.88, -99.87
27-01-2018 10:42:53, 103.07, 75.04, 72.63, -96.26
27-01-2018 10:43:54, 101.59, 74.92, 72.74, -95.92
27-01-2018 10:44:54, 101.06, 74.31, 72.54, -100.30
27-01-2018 10:45:54, 94.25, 73.22, 72.20, -96.26
27-01-2018 10:46:54, 97.83, 72.85, 72.26, -97.71
27-01-2018 10:47:54, 108.87, 73.10, 72.41, -97.90
27-01-2018 10:48:54, 108.58, 74.08, 72.25, -95.92
27-01-2018 10:49:54, 107.66, 74.17, 71.88, -97.15
