24- 10:31:45, 77.43, 84.03, 73.32, 63.50, 63.50
24-12-2017 10:32:48, 78.04, 81.48, 73.44, 63.43, 63.43
24-12-2017 10:33:48, 76.87, 84.85, 72.89, 63.55, 63.55
24-12-2017 10:34:48, 77.42, 89.27, 72.84, 63.50, 63.50
24-12-2017 10:35:48, 77.50, 89.16, 72.97, 63.46, 63.46
24-12-2017 10:36:48, 77.51, 87.98, 72.74, 63.51, 63.51
24-12-2017 10:37:48, 77.52, 87.15, 73.26, 63.49, 63.49
24-12-2017 10:38:48, 77.35, 86.34, 73.50, 63.52, 63.52
24-12-2017 10:39:49, 77.33, 86.31, 72.90, 63.49, 63.49
24-12-2017 10:40:49, 78.11, 85.24, 73.63, 63.35, 63.35
24-12-2017 10:41:49, 76.75, 85.19, 73.49, 63.26, 63.26
24-12-2017 10:42:49, 76.51, 86.06, 73.76, 63.40, 63.40
24-12-2017 10:43:49, 76.47, 85.46, 74.45, 63.32, 63.32
24-12-2017 10:44:49, 76.38, 85.40, 73.25, 63.35, 63.35
24-12-2017 10:45:49, 76.42, 84.03, 73.43, 63.36, 63.36
24-12-2017 10:46:49, 77.23, 83.49, 73.42, 63.36, 63.36
24-12-2017 10:47:49, 77.04, 82.63, 72.90, 63.39, 63.39
24-12-2017 10:48:49, 77.11, 85.40, 73.39, 63.28, 63.28
24-12-2017 10:49:50, 76.97, 87.60, 73.95, 63.33, 63.33
24-12-2017 10:50:50, 76.93, 87.04, 73.42, 63.32, 63.32
24-12-2017 10:51:50, 77.05, 87.85, 73.26, 63.29, 63.29
24-12-2017 10:52:50, 76.47, 85.78, 73.50, 63.35, 63.35
24-12-2017 10:53:50, 76.48, 84.01, 73.19, 63.30, 63.30
24-12-2017 10:54:50, 76.10, 85.87, 72.65, 63.40, 63.40
24-12-2017 10:55:50, 76.45, 86.28, 73.22, 63.33, 63.33
24-12-2017 10:56:50, 76.64, 84.89, 72.98, 63.32, 63.32
24-12-2017 10:57:50, 76.53, 85.02, 73.14, 63.25, 63.25
24-12-2017 10:58:50, 75.04, 86.58, 72.44, 63.46, 63.46
24-12-2017 10:59:50, 75.06, 84.66, 72.62, 63.57, 63.57
